start,end,N,SS,TajD,FayH,bsfs,ZngE,FulD,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,441,0.6560494614081493,0.04543815796527216,1.4882235304315694,0.3416470124103215,0.16739513610721124,-0.003003401793275424,0.12877051436223136,0.1249468537414968,9070056,0.1326387697936317,-0.2025885009649686
0,100001.0,50,502,-0.09160750885672192,0.005986051100068227,0.031271768108264056,-0.13920035798845593,1.252962191886259,0.1046893130519672,-0.2773011516704861,0.13863664731947822,9070057,0.14957832448047714,-0.5754989898653909
0,100001.0,50,430,0.08396631376635183,-0.06611742841340912,-0.0938248652562702,0.5760145030372995,-0.8465117970221783,-0.607583316099586,-0.6876771706342775,0.15483505230049008,9070058,0.17059183673469386,-0.9920070633954988
0,100001.0,50,445,0.21033560025127485,0.021148738065421144,0.31584690187595565,0.060812836633423524,1.168445572973541,0.0546225453678632,-0.539622438153208,0.13966730970995372,9070059,0.1736935683364254,-1.426962611361655
0,100001.0,50,218,-0.6334904698993286,-0.022144672648187647,-1.7665189278991906,-0.48695130466886605,2.198979155872012,0.18619355384715586,-1.4834779188419824,0.1723798894557824,9070060,0.20794681508967225,-1.7109426451545826
0,100001.0,50,423,-0.08330560787122941,-0.08220576903208912,-0.2519396567545457,0.5220739723063665,-0.1056302927563422,-0.6446419668888494,-0.27027731632202523,0.14775765797648538,9070061,0.1570043946782252,-0.5107955084877922
0,100001.0,50,524,-0.04173679310969333,-0.02806682093568824,-0.19979506995008214,0.16513723948444053,0.9773343861293812,-0.21293419532116986,-0.030116682906892213,0.12762425544380426,9070062,0.15113507524221811,-0.6391922051322768
0,100001.0,50,457,0.17818167481816893,0.02395476792141539,0.5426147765988757,0.006772416343536693,-0.01859588717217502,0.09733116457045156,0.2265781781416209,0.11990227563106465,9070063,0.13515811730097455,-0.1310742544304281
0,100001.0,50,466,-0.028894159658847143,0.019709213983203643,0.25462696861702017,-0.17591997157282382,-0.20906709106377655,0.18360221413194386,-0.4421680371220815,0.15612787668258804,9070064,0.15052218070326726,-0.4696003026034199
0,100001.0,50,314,-0.722735377442157,-0.10081233003775487,-1.7408278034861269,-0.00268469867844701,0.7630551881117824,-0.4215610795465218,-1.8234646981515197,0.2210464432686656,9070065,0.2248763141620284,-2.1438034168208002
0,100001.0,50,471,0.054680462828235916,-0.01982954828005324,-0.5268163358396406,0.20350724166327208,0.6077817524171671,-0.1998528139703933,0.2812757830975039,0.11419642857142855,9070066,0.13329527615241904,-0.21191838091250795
0,100001.0,50,376,-0.2375203342390069,-0.10001316160908104,-1.4017991512539296,0.4931849750461715,1.5127364828010703,-0.7025590717598211,-1.2848472428502662,0.16956313775510196,9070067,0.17102465986394552,-1.1968257543508751
0,100001.0,50,475,0.3395605964523787,0.0029642870592293913,0.20806750053628428,0.32921993287274065,0.07569350904233545,-0.17520536388875474,-0.4573661306210655,0.14168155741559302,9070068,0.15174286768971154,-0.7994996064386034
0,100001.0,50,402,-0.3919029799149876,-0.22223203777520176,-1.7102634361752438,1.2378514380260266,0.7238196973776057,-1.6430570941159404,-1.6377588669006449,0.21436712983065573,9070069,0.27466811967505445,-2.699068739317065
0,100001.0,50,450,-0.5857991527455747,0.034060415879864456,-0.7739756180173201,-0.8577836686993134,1.6457796733057384,0.6330459178694611,-0.2731039285869392,0.13528593255484012,9070070,0.13343626924453994,-0.10270634089932852
0,100001.0,50,344,-0.3145375569576713,-0.03510453048147388,-0.6604091616460909,-0.06551011703777357,0.2812982267245933,-0.1102119387363864,-0.0647477118562311,0.1294045708170909,9070071,0.1730654761904762,-1.1057006956862867
0,100001.0,50,326,-0.0739779053310014,-0.11444266531178995,-0.4733778242833773,0.7659979333350637,0.06997054591615554,-0.9178488538318481,-1.2131919788635737,0.1825560352346066,9070072,0.2002332984475842,-1.8339517107618883
0,100001.0,50,433,-0.3794652731830873,-0.031952040390431966,-0.670606126784385,-0.15563617222772794,-0.042396566425936116,-0.04610227957263032,-0.1739187195254911,0.13126121095204255,9070073,0.14971030785195438,-0.6263937394962678
0,100001.0,50,361,-0.5830840690559389,-0.03631226615131647,-1.1847754192860047,-0.3334585433676789,0.564140701977849,0.037456043198845414,-0.43547426791981053,0.13789922748760516,9070074,0.14272807337220605,-0.827798487752869
0,100001.0,50,420,-0.1999744226681112,0.006360081444711803,-0.5652164875027372,-0.2536131738256973,1.7156443663179315,0.17148996927167462,-0.21237286530306984,0.1311723694452905,9070075,0.1638938183969239,-1.0880316121604363
0,100001.0,50,430,-0.10701131643175953,0.002732968890351152,-0.13428549189684244,-0.13079116219703096,0.9793198390568048,0.08613196774090794,-0.2604128500324709,0.12737223094365935,9070076,0.1397797214123745,-0.5408072731691673
0,100001.0,50,376,-0.042179745438488604,0.04058374925002948,0.3054837890149569,-0.3430804734228138,0.056277823912520536,0.3666464606657984,0.08320899475219247,0.12750025383287647,9070077,0.12735215053763446,0.022639072050714155
0,100001.0,50,550,0.12908059541776862,0.004794089295580852,0.4501823082391324,0.09806338157962743,0.3440118911088575,-0.03560341315067169,0.4873109966242628,0.11170707599279033,9070078,0.13670667130488556,-0.19585923147286785
0,100001.0,50,471,-0.09150658152670592,-0.002681218747917529,0.060204893365473786,-0.07476261264685423,-0.11596099485053354,0.03130206785622563,-0.27905652390583524,0.13307334428024087,9070079,0.15540637307554594,-0.510846405427556
0,100001.0,50,465,0.3670044484445284,0.039437931880202566,0.5770216254267557,0.08728078914801253,0.21189083979623066,0.11686798072541027,0.3264792434860763,0.11855088570081478,9070080,0.11827826368642685,0.3953633754048905
0,100001.0,50,426,-0.2480576494269962,-0.06243449114404295,-0.6463478288094147,0.2056525729969159,0.1848649686744574,-0.3807660629890973,-0.9165591152721504,0.16495248893208078,9070081,0.17430722288915554,-1.0962469871639555
0,100001.0,50,404,-0.4279006703422819,-0.06480188095355133,-0.7782660758959603,0.03715964045314993,-0.1756998649237432,-0.2944262530873353,-0.34188442873366365,0.13989650738344125,9070082,0.14868354749307133,-0.5596755352523549
0,100001.0,50,430,0.09375282758006756,-0.01782712465832505,0.05422025552809129,0.22878623172999246,0.29032676883831976,-0.20572927748030934,-0.3700970594143793,0.1354341253409576,9070083,0.16215513983371124,-0.9563334090141659
0,100001.0,50,463,0.4691910937716757,0.015745660278291003,0.6287961950140859,0.3684832725214153,-1.1172979158023186,-0.14360679995584952,0.5080903892221547,0.11689792739525698,9070084,0.12794825959580913,0.18804114836818664
0,100001.0,50,498,0.19085188212574095,0.01845509371106949,0.4613384986395099,0.060584635941272114,-0.020428397486463256,0.04350884173818838,0.6450172534074018,0.10819469968082013,9070085,0.1359830191618632,-0.07533850058690998
0,100001.0,50,414,0.2390822453659635,0.017668546126836673,0.6524115147521935,0.11627243806206282,0.9652858072176638,0.008204549546519054,-1.5202045339030972,0.17773227712137488,9070086,0.18470029521242454,-1.4097310318766496
0,100001.0,50,376,0.4699667102783498,0.012458977470073242,0.5800687355232554,0.3928994257253123,0.4499152992878037,-0.17169187653984794,-0.5309224989435131,0.14248648177219606,9070087,0.15461750738031058,-0.8248503376530669
0,100001.0,50,438,0.12943189781857847,0.007678921740760862,0.3426136900691391,0.07691792356689832,-0.4853935023103924,-0.011450638465665748,0.355752613171582,0.11468592412089215,9070088,0.1248058278429482,0.0873307370786234
0,100001.0,50,436,-0.12267852345876205,0.0008209875675641805,-0.16993174744871462,-0.1328502886007115,0.8186741814747407,0.0792353449940409,-0.08231548755972326,0.12438467849451335,9070089,0.15628571428571428,-0.7533006678292404
0,100001.0,50,475,-0.07038987220069914,0.03284174151951983,0.2607695355885119,-0.31622637930919645,0.04448999691980444,0.3191359204819251,0.025219684848242916,0.1341013574379524,9070090,0.13854426662751435,-0.2726602417726721
0,100001.0,50,348,-1.0467358838465006,-0.04848359555245548,-3.182229796527347,-0.7215872168220389,1.7280711280271293,0.2078731412835297,-0.6755208361457653,0.1586624972569673,9070091,0.1778973784635806,-1.3153446514383789
0,100001.0,50,524,0.4062091210507544,-0.0052254802063459865,0.50024946623885,0.4592837661781574,-0.7772552054377146,-0.2839697009625828,0.26386044217549465,0.11929841060848302,9070092,0.1232875094482237,0.17222427968667142
0,100001.0,50,442,0.42975137800118346,0.02511239454582684,0.8780318999765057,0.2582433213104965,-0.041550103158638,-0.041250197616346115,-0.3036186216611898,0.1369482452071738,9070093,0.1432080768815463,-0.4341988970519692
0,100001.0,50,453,-0.6203344508095678,-0.123434085303101,-2.176530621858654,0.2729117389571111,0.6318192858498494,-0.6770023497090842,-1.527205618413485,0.17800288720139226,9070094,0.18069330535952705,-1.5791466703870587
0,100001.0,50,412,-0.6229377932691897,-0.13403518532844186,-1.9814565000424669,0.34773474595032033,1.2734847835866627,-0.7636720820998983,-1.5278151912155002,0.2068372803666921,9070095,0.24482774761280665,-2.3940636223069376
0,100001.0,50,451,0.33688983716583765,-0.017108459626640826,0.4185516998777634,0.4749569077943939,-0.4021381401660089,-0.3431255385672831,-0.09834373828417284,0.12819092283377995,9070096,0.13760465724751436,-0.21710560037319548
0,100001.0,50,262,-1.6242047180089059,-0.4818443775518668,-4.995947099413504,1.8591209476074,0.8317944468483283,-3.0757116702828458,-2.7669841876347507,0.2624029409743695,9070097,0.2762983242077318,-2.9697974346174214
0,100001.0,50,405,-0.2900989873638781,-0.06858589616923665,-0.4782558292089686,0.20743065636796734,0.9866147430830314,-0.40752019697520425,-1.87027580489068,0.21703438132009573,9070098,0.2260745207173777,-2.0841770198499634
0,100001.0,50,499,0.06175203291815703,0.015677691822685306,0.025002651935209442,-0.05239651713931109,0.448375439669816,0.09618444625972113,0.13202914346771816,0.12311816030760125,9070099,0.13461722717255914,-0.20651210512446785
0,100001.0,50,477,-0.009561328283549966,-0.01894985794099232,-0.11760205152963515,0.13057787547699487,-0.34238892489357026,-0.15455945861644105,0.14651649247517728,0.11691779515544536,9070100,0.13505321483432084,-0.31655382269356835
0,100001.0,50,383,0.27469161129026193,-0.06002616376722952,-0.19501080851640115,0.7266961516370197,0.690808130557913,-0.6674497317624751,-0.6917596595426693,0.15230061873995834,9070101,0.16835016835016836,-1.2337471570195124
0,100001.0,50,370,-0.5109260367208306,-0.06621839304356476,-1.689004152935018,-0.038395280594839036,1.7104315992864514,-0.25687881211334057,-1.2323787104171564,0.17550699525093053,9070102,0.1879092758598767,-1.5109114127525551
0,100001.0,50,331,-0.3043857032725356,0.035719840898430937,0.03574383892854528,-0.5764850456505155,0.3319947509367029,0.4790784691811921,-0.5920552257109825,0.15729153296538742,9070103,0.13132209405501333,-0.14368621622628133
0,100001.0,50,502,0.5300480359461787,0.014090760735553862,0.77170228414715,0.4439516069254717,-0.2827934103609685,-0.19353124301012212,0.447398158750778,0.11150998861082892,9070104,0.12299513301255455,0.05282182027829061
0,100001.0,50,435,-0.10457503853238123,-0.20290128078925904,-0.8147924965429709,1.3936724654575745,-0.2957334435985333,-1.6513702643398136,-1.7203324316302169,0.187155558425902,9070105,0.2745283680482502,-2.785032205168537
0,100001.0,50,317,-0.057887221159865575,-0.02310454471272869,-0.059578502678081825,0.11032477832764884,0.6781669731101041,-0.15995655366905107,-0.5391463751498526,0.15316091954022984,9070106,0.17396621569976306,-1.1012339676767848
0,100001.0,50,446,-1.2089827853928508,-0.2100965518934886,-4.965979234216071,0.3060243698843217,2.454070120286525,-1.061735303612415,-2.1320806601932847,0.2180755018056606,9070107,0.2871254884932696,-2.5132967786693
0,100001.0,50,469,-0.012505351329625028,-0.012383375732397315,0.10886038497192567,0.07883580946754769,0.9404119959730236,-0.0972875002833651,-0.3749556498683954,0.14833459979736574,9070108,0.1625376954905673,-0.6427209800463204
0,100001.0,50,443,0.4270048751501442,-0.050477178706088685,0.2273512525570591,0.8150439461467751,-0.7177808368116319,-0.6779716220997728,-0.02136379430604521,0.11315359477124175,9070109,0.142977545000301,-0.3921117286601742
0,100001.0,50,375,-0.1815001036389288,0.019895722582862374,-0.08136592381283385,-0.3340973572437476,0.5782831759286093,0.2743956275711439,-0.022306609337844795,0.13092722296019002,9070110,0.14623193027210882,-0.4681197844830243
0,100001.0,50,591,-0.8151730887806291,-0.147557725473072,-3.4491078146104788,0.2524551139132715,0.9952661195501192,-0.7692888228906329,-0.8198327583214278,0.1476077675968346,9070111,0.1654122641964587,-1.2250768453147596
0,100001.0,50,402,-0.2819724536340161,0.03318400745518644,-0.11111242673187137,-0.536391377227666,0.2081444988768789,0.44588355981935024,0.39994377446004176,0.1146573166711618,9070112,0.1328925936571812,-0.2225765578861416
0,100001.0,50,346,0.09815363205704224,-0.026271184042466717,0.11150951816099784,0.2947460382554576,-0.2095890715897532,-0.27866409904096384,0.027139238619429417,0.1261881464914734,9070113,0.14556563366087175,-0.7503845208361096
0,100001.0,50,433,0.01703521814438658,0.04163825815096811,0.2566657435138192,-0.29055060876646144,0.29972719343611537,0.34146870134410723,-0.12026328251305532,0.13403250188964475,9070114,0.1564171470114763,-0.5410422229708283
0,100001.0,50,353,-0.585763049054462,-0.15123414188472398,-1.3813746177887427,0.5110076272851091,-0.8993187772575931,-0.9277561135464372,-1.3903484347331423,0.1880061548428896,9070115,0.2289237123420797,-1.9797989727019352
0,100001.0,50,526,0.07138682156241292,-0.0779362681947353,-0.3563871194251433,0.6524573783348124,-1.0123885258397396,-0.701842357670528,0.3846386399480303,0.11056319849368328,9070116,0.1386109999555377,-0.2534927558121363
0,100001.0,50,409,0.12574911638911446,-0.03782560346881792,-0.20427317423694535,0.40951183981501454,0.18447908642539512,-0.3931112475630552,-0.746535818579055,0.16410090047579726,9070117,0.15670653507304566,-0.6916867053643306
0,100001.0,50,433,-0.6654528079575701,-0.009296273406247226,-2.28018106302421,-0.6188183554248771,2.112983120704992,0.31370158685790805,-0.28843354083040584,0.12913136952894358,9070118,0.16115177955240068,-1.0188061974462073
0,100001.0,50,442,0.2452695743562975,0.03717581742013793,0.36412178595676203,-0.021732757198460663,0.32716723652021645,0.16936156150720774,0.06560980836477842,0.12459091744806015,9070119,0.13557028650876415,-0.1686600938880155
0,100001.0,50,480,0.34760405460545024,0.051189909700150533,1.1614153773907911,-0.01994023483206669,0.5655552590129528,0.2277642856733339,0.7563860094067004,0.10121227978370834,9070120,0.11843808319788092,0.28780239031825183
0,100001.0,50,374,-0.06415943477816086,-0.05861877894370991,-0.2980316057485751,0.3664520547298625,-0.2819876088451977,-0.4559107969928893,-0.13363372939466722,0.12491303339517627,9070121,0.146802019776983,-0.5884666326114425
0,100001.0,50,407,-0.7146764882790173,-0.06388388304918585,-1.1733245255832976,-0.2657299166769829,0.12878505830077422,-0.11781234238069715,-0.8691866334678787,0.1612126245847176,9070122,0.1801666947770844,-1.3687757569903378
0,100001.0,50,298,-0.1927139497830024,-0.023809076223107826,-0.4114502494783204,-0.023376160507811702,0.4841960151793678,-0.08646665201463277,-0.605158315100857,0.14058514030612249,9070123,0.1737670068027211,-1.1604443675709577
0,100001.0,50,516,0.1989621435510695,-0.102735476420503,-0.6645014165150462,0.96837395289251,0.4975159506271303,-0.9868289979091912,-1.6537944858013192,0.19132253840503333,9070124,0.20043052185909327,-1.6797857317112317
0,100001.0,50,462,-1.1715422959534718,-0.16774509929181874,-4.438273336887522,0.031437059381551856,1.9347119444008265,-0.7266525731022647,-1.8495082901090645,0.2073326281732205,9070125,0.2500964303247072,-2.2741108961351766
