start,end,N,SS,FayH,FulD,ZngE,TajD,FerL,bsfs,Colless,btree,path,iColless,ibtree
0,2501.0,250,11,0.19150190933329395,-2.3105962099881507,0.13125053125329728,1.0862013077692572,0.378412810220708,1.1537598588741445,0.0327253715322118,0.2674785986431369,8000127,0.09052338385801267,-2.8480380721355383
0,2501.0,250,24,0.0763568828765527,-0.6332035598380016,-0.6613331015921896,-0.3536792352081892,0.6404075620478432,1.7382273570741302,0.03453167508744656,-0.06763852758212302,8000128,0.033100142505505886,0.15654874856774995
0,2501.0,250,15,0.09090333570250124,2.549830076653264,-1.2428568059417762,-1.0553532886836028,1.0198295484223403,-1.0087590404592524,0.03116768147860258,0.06739275769779314,8000129,0.052225029148853484,-0.7815341836567978
0,2501.0,250,19,-0.1443029691007616,-0.09454019612673537,-0.12748629821756827,-0.942722720324607,-0.3277456541988579,-0.8937405046807525,0.039313166645074935,-0.2615553266243457,8000130,0.058070993652027475,-1.3927117118590988
0,2501.0,250,16,-0.0812739256886564,-1.5450791905361416,2.2490446862926463,2.3243714441222667,-1.6280128253417203,1.0123998575726505,0.03066567344647407,0.4008879868205675,8000131,0.07970592045601763,-2.6160045154910256
0,2501.0,250,20,0.07021065270547619,2.1544474118857218,-0.8284727083165858,-0.6118540221732897,0.7186738484461773,-0.3414568085121295,0.03199896359632077,0.2867200415426745,8000132,0.06316664507492335,-1.3373377314516492
0,2501.0,250,11,0.106114204832105,2.8152936480872786,-0.6431419299168385,-0.29729489223804184,0.6594754798898154,1.749454741305179e-05,0.04119704624951419,-0.3709617961568051,8000133,0.06574685840134732,-2.154086955026692
0,2501.0,250,25,-0.05244922080786419,-1.3731398345812675,1.4536941275302786,1.428094722471211,-1.0647792002688294,0.9420230578692134,0.03620215629543262,-0.2648662952138812,8000134,0.04680010364036793,-0.4586934202168667
0,2501.0,250,12,-0.1291163445987239,1.2374296820739528,0.004693660933689941,-0.630091331151991,-0.32274585311048204,-0.6141221336502491,0.03725115515826749,0.20464821614807285,8000135,0.0747020339422205,-2.039842925493384
0,2501.0,250,17,0.0779753713758668,-0.7127076431669841,0.3705427568060072,0.8684410799262362,-0.017994309524304006,3.2540345873439103,0.03062653841171136,0.33723203927423506,8000136,0.04731830547998446,-0.725565790538407
0,2501.0,250,15,-0.003656959502555258,-0.4602920395039863,-0.2957055670879057,-0.3826010697589908,0.17561564640073385,-3.1232848154354443e-06,0.03090102344863325,0.4415622828147437,8000137,0.06419225288249772,-1.5508546574272069
0,2501.0,250,24,-0.08231760156187533,-0.6332035598380023,1.6134263954746215,1.4547666914430102,-1.2524588924920776,0.9813996016502032,0.022903441723884786,1.4129990232254954,8000138,0.08917929783650733,-2.786450830787924
0,2501.0,250,12,0.157980770703038,0.03953603075383283,-0.06466215244930361,0.6973865104972805,0.4318897515212055,0.9764048851138324,0.03443883059118193,-0.029274577885612968,8000139,0.07206244332167379,-2.527189911595328
0,2501.0,250,24,-0.10288552431687822,-0.6332035598380021,0.7386945808394926,0.29487034523696576,-0.7677749573486692,0.1921257588828292,0.03668976983201624,0.22738610936390194,8000140,0.04270307034589973,-0.49864297752918296
0,2501.0,250,18,0.08422742599757932,-1.6858798410735365,0.026659116013400656,0.4877461928388018,0.21792367033159413,0.8048846465383224,0.035801269594507065,0.17384685787174808,8000141,0.04119704624951418,-0.059857763345143075
0,2501.0,250,14,-0.21346341667939986,-1.373242665914419,1.2018552262933409,0.3921083695950876,-1.3081960355460545,-0.7046024213960151,0.03451305220883534,-0.3387233160484697,8000142,0.07928488146132917,-2.338904617749583
0,2501.0,250,25,-0.01956019779638374,-0.7186113859275949,0.021267880659444773,-0.08679428585371286,-0.07208506939472391,2.282730896660844e-06,0.04873256466727124,-0.4100304614351573,8000143,0.09794014768752428,-2.7279342618675284
0,2501.0,250,11,0.17442094539419062,-2.3105962099881507,0.5778578236741692,1.5649882407777649,0.05669521932885421,1.6562935818620401,0.025408083948698014,0.7521749967837553,8000144,0.035739733126052595,0.05630601581573536
0,2501.0,250,15,0.16302601497662533,1.5464560379341799,-0.11545187111225573,0.705942903427428,0.5045043343742358,1.0192070585136723,0.028652243382130668,0.6914936752826183,8000145,0.06419225288249772,-1.8007634888711297
0,2501.0,250,24,0.09591477371055096,-0.6332035598380021,0.6496226728218161,1.3205044038237341,-0.11957192147145047,2.2300159580680665,0.03224996761238503,0.12668646068543438,8000146,0.035658764088612516,-0.0902613413125098
0,2501.0,250,12,0.0497743352150733,1.2374296820739523,-0.3844695141597739,-0.2348730209381335,0.3646746957434601,4.72985831489979e-06,0.0388683767327374,-0.12728493219223544,8000147,0.08870967741935484,-2.965048644965232
0,2501.0,250,16,0.010843481809202884,-0.5928903682049141,0.8464327066246182,1.093363379165279,-0.5008707077212958,0.9536077804746326,0.03659800492291748,0.211783782714398,8000148,0.04190957377898692,-0.5024807718956815
0,2501.0,250,12,0.18711086829829604,-1.1583576205662869,-0.6272148610002513,0.13848493284360094,0.8572431911651126,0.6404414041837339,0.029361686376843776,0.7376905235634454,8000149,0.047415468324912564,-0.5574617144390076
0,2501.0,250,16,0.17331015203928102,-0.5928903682049141,-0.4655874079869003,0.34439994950060066,0.7594260389779777,0.792217072253462,0.032558806655192195,0.3946545634729266,8000150,0.04304314030314807,-0.36314127272417374
0,2501.0,250,14,0.016602562252804338,3.929557135300948,-0.4910062059308482,-0.5215917214544872,0.3510140215714265,-0.7770133711027705,0.03562637647363648,-0.0957026196935958,8000151,0.06746340199507707,-1.4766592931026818
0,2501.0,250,20,-0.18993295413431505,-1.0119084632668651,0.20216570702569195,-0.8039971437538342,-0.6694935300627699,-0.5312634928268454,0.028837122684285524,0.44266471912570016,8000152,0.04705920456017619,-0.5324717072714119
0,2501.0,250,12,0.11556709856058625,-1.1583576205662869,-0.4268536223382698,0.03626467459761707,0.5542432161416796,0.8364466398186019,0.03218924083430496,0.3344256743001771,8000153,0.05860538929913201,-1.9157900300896524
0,2501.0,250,8,0.04899863755115657,4.374785332004801,-1.4843587011374932,-1.691166156852741,1.0399637979772192,-1.2176427621710886,0.032193289286176964,0.025149823074689555,8000154,0.0373105324523902,0.00871113112199167
0,2501.0,250,11,-0.473782809381021,0.2523487190495646,1.2539147342195258,-0.70444288265176,-1.9280846252290385,-0.8037077256870686,0.035658764088612516,0.07237885957452415,8000155,0.051723021116724964,-0.7675236453355733
0,2501.0,250,9,0.07143517712668472,5.258123210824516,-0.7731978929071149,-0.6606469548847989,0.6466864253264436,-1.0014017318483193,0.037978527011270885,-0.10085017733353402,8000156,0.07144707863712918,-2.3920136438452406
0,2501.0,250,10,0.004237179826392161,0.4973207385797263,-0.3421512342244813,-0.41273923171227456,0.22501312942071225,1.331586504129518e-05,0.030509133307423237,0.3862273265901683,8000157,0.02804767456924472,0.4601911587448618
0,2501.0,250,16,0.008431242005658273,-0.5928903682049141,-0.5186929840545094,-0.5904735676598809,0.3476280918244074,1.2794872113393594e-06,0.030239236515956294,0.5150997898407543,8000158,0.07737401217774323,-2.9369526533780217
0,2501.0,250,8,0.10786888325442877,-0.5065713299685084,0.38941219988116144,0.9704605428817611,-0.014262459608340019,1.1249000625860663,0.030244634451785636,0.3778124268408229,8000159,0.05680787666796217,-1.4287203673177462
0,2501.0,250,13,0.0885991959916267,0.9776412577841308,-1.0682093818220295,-0.8809717884945675,0.8952993068368554,-0.545424284876333,0.04010049414246849,-0.04904208053902199,8000160,0.0769529731830548,-1.8268308456915257
0,2501.0,250,13,-0.09657916252446552,4.352354305586282,-0.7989712983024253,-1.4775957562923496,0.2559618865322109,-1.5477068131784657,0.03490305307250507,0.15511448963659846,8000161,0.11125145744267392,-3.5449315187363117
0,2501.0,250,17,-0.006526092979480857,1.0994680023857826,0.4391936341749129,0.5005621460651869,-0.2928422957856484,0.2700193109659414,0.03171719134602928,0.5261674055993079,8000162,0.06921233320378288,-2.0898155270649834
0,2501.0,250,14,0.08172135293321,0.7478772545717278,-1.259861805494991,-1.1380965041268702,1.002297423050271,-0.884223253785979,0.034181079155331,-0.006878113597557717,8000163,0.058038606037051424,-1.4461192706124455
0,2501.0,250,19,0.01649149023934219,-0.9208730202678008,-0.24540747098450266,-0.2068683625184093,0.20004717190361065,0.27022604019841423,0.03576475991944317,0.21531200299271847,8000164,0.09026428293820443,-2.8274042586164905
0,2501.0,250,16,-0.09157233408071216,-0.5928903682049141,1.583663056739662,1.455516351976751,-1.2390673242273085,1.3086377426029956,0.0361157893221632,0.015785123460505906,8000165,0.07222438139655395,-2.273993802025773
0,2501.0,250,20,0.12146489018278962,-0.2203194944787185,-0.3381945874632261,0.26221279483268695,0.5587455768914502,0.6971338685817571,0.038878093017230206,-0.3289333145705729,8000166,0.047577406399792715,-0.7185539996866069
0,2501.0,250,11,0.09872044088251317,4.0967661126061365,-1.3683666157745846,-1.2437935424171265,1.0973499885609443,-0.8726617806129904,0.04164507492334931,-0.1657208503255854,8000167,0.04987692706309107,-0.6773359392235683
0,2501.0,250,10,0.13246861751885866,-0.8809206284569866,-1.2046267897032046,-0.9027953669410392,1.0659375339440091,1.331586504129518e-05,0.031055095959876374,0.3481207187589977,8000168,0.039804378805544764,-0.25948906295385266
0,2501.0,250,14,-0.12011893876888576,-2.4338026261574925,-0.2531091818504632,-0.927517851779812,-0.15336438980833156,-0.583484040242509,0.03619315973571706,-0.27428287761888176,8000169,0.08096903744008292,-1.6801550652659991
0,2501.0,250,18,0.0865901907224779,1.7714610200418686,-1.1937938656673062,-0.9816930976505288,0.9881341753799262,-0.8431900136164504,0.03600207280735847,0.16011400400603146,8000170,0.03941572742583237,-0.5980932646636494
0,2501.0,250,20,-0.13800565327584602,-0.22031949447871876,-0.4489025502365655,-1.3027554173893152,-0.11400247870729265,-0.8042457512850305,0.037763959062054674,0.09318542472058618,8000171,0.05402254178002332,-1.2771793835817344
0,2501.0,250,13,-0.04897255137089914,-0.14726309148325314,-0.8753767003823129,-1.333138160018559,0.4248362331260479,-0.7544736201187789,0.0376951353802306,0.04303127342710628,8000172,0.06040290193030185,-2.3704638227670944
0,2501.0,250,16,0.028007495795962498,1.3114872764575405,-0.44059654866096665,-0.3915922974919993,0.3515568342599064,-0.17027644641790984,0.0343754048451872,0.15652580187405546,8000173,0.06675087446560435,-1.6577437937844113
0,2501.0,250,19,-0.12940523513675947,0.7317926280143299,-0.29751217523035745,-1.0670775138435389,-0.1793429399990425,-0.8628342405082078,0.038717080302777936,0.0021500543490791148,8000174,0.052683853694347284,-0.7354053878395558
0,2501.0,250,24,0.009067332018109529,1.4006609934471823,-0.6339263606636739,-0.7041029346272205,0.4227166292254855,-0.6155372722967033,0.04250874465604353,-0.3213386197293495,8000175,0.063479725353025,-1.659393851263768
0,2501.0,250,6,-0.03229422003742027,0.032958223794150206,0.4363798403966687,0.4435608676408849,-0.3366908587029847,0.4810823034324781,0.04148853478429848,-0.08825936233115811,8000176,0.12368830159347065,-3.5129941440650576
0,2501.0,250,19,-0.4471166614153776,-1.7472058444088658,1.5645454133451886,-0.549667058913893,-2.2410238052337386,-0.6328830106274059,0.04659282290452131,-0.5974881003131919,8000177,0.050971628449280985,-0.6485058413642834
0,2501.0,250,12,0.09965806457347644,2.4353233333940723,-1.3284791963171858,-1.1678253101478049,1.0809321098749258,-0.8741379265329949,0.020215760402313064,1.1897544609928146,8000178,0.05382821609016712,-0.7436105963642101
0,2501.0,250,20,0.0047483238533578545,2.1544474118857218,-0.4489025502365655,-0.5152102283935323,0.2942021748505447,-0.2275834711721751,0.05515205985231248,-0.6777365066726383,8000179,0.08524420261691927,-2.328563063347709
0,2501.0,250,11,0.03157753353471512,-1.029123745469293,-0.14736686218357692,-0.03317775617736817,0.16858893108325154,0.936084324460018,0.02730923694779117,0.6514718129204944,8000180,0.1000669344042838,-2.945849624332105
0,2501.0,250,18,-0.0042940680652504256,-0.8215446257946852,-0.9622793656295136,-1.1918827601226776,0.5901312768949342,-0.4506643801316264,0.040095867340329064,-0.08729181279862586,8000181,0.03850887420650343,-0.09866581632526984
0,2501.0,250,21,-0.4344705779347741,-1.095664672561541,1.0427027492531995,-1.1645925461524151,-1.9084256758235056,-1.8901194456257795,0.03427535024892196,-0.06934648287763556,8000182,0.08132530120481928,-2.9184918869447647
0,2501.0,250,25,-0.165296515787001,-0.06408293727392267,-0.2462067734630408,-1.2399630099925538,-0.3433926280950821,-1.0649912059430129,0.04065455369866563,-0.5068680812905056,8000183,0.059398885866044825,-1.250468243185768
0,2501.0,250,21,0.04865067113075465,-0.33596918193974595,0.07075610511552359,0.3558479742428775,0.09652584215382043,0.4584195319481693,0.02995391705069125,0.6170086562822451,8000184,0.06546616573822171,-2.0832090289866043
0,2501.0,250,15,0.06231706921811996,-0.4602920395039863,-0.5415060616001558,-0.3416924222044681,0.5045371953112365,-3.1232848154354443e-06,0.038314548516647236,-0.5174598560775853,8000185,0.05774711750226714,-2.2700839583798103
0,2501.0,250,20,-0.053679109658737,-1.0119084632668651,1.6888154928391048,1.740684811621806,-1.2092316730348065,0.8248930938102348,0.03318435030444358,0.2145781106328668,8000186,0.04109988340458609,-0.3587998456337978
0,2501.0,250,16,0.04767652804024919,3.215864921119997,-0.6655142825943694,-0.5631545437774137,0.5455208831073367,-0.6501454044457342,0.029868578255675036,0.3872203077742391,8000187,0.046686746987951805,-1.1536408701468626
0,2501.0,250,16,0.07860654513665997,0.3592984541263132,-1.4464786365297972,-1.3559874921962438,1.1181468323515582,-0.8005227381816229,0.04118085244202617,-0.3421162108345198,8000188,0.058880684026428286,-0.7904769183201286
0,2501.0,250,26,0.10510347869408833,0.4670334705804733,-1.1634508166594522,-0.7742898243945483,1.044338248525938,1.959932116599383e-06,0.029428564698677405,0.6760350151213402,8000189,0.05488621151271753,-1.4469077522938232
0,2501.0,250,22,0.10564971854902852,-1.172994251653622,-0.2151592977542279,0.33492983189076164,0.4433251002334221,1.1421596780990655,0.0336871680269465,0.2998183063936626,8000190,0.04498639720171007,-0.5779735566854016
0,2501.0,250,11,0.023430701034701875,-1.029123745469293,-0.11868565991801645,-0.036347985246217976,0.13096150399411388,0.4128562308658082,0.025257712879166432,1.017516905698253,8000191,0.08420779893768622,-2.688872334719255
0,2501.0,250,9,-0.16392671306312914,-0.7089587510095279,0.774737488436846,0.24323415931783735,-0.8549262736598991,1.1085547122109732e-08,0.03751565401390508,0.03081136299663424,8000192,0.043852830677548915,-0.4366131645767685
0,2501.0,250,17,0.04606397515399815,-0.712707643166984,-0.5607213188069753,-0.4374316125750649,0.4774107027492303,2.7626589002131874e-06,0.04130230599818629,-0.2138473515064176,8000193,0.04155331001425055,-0.27314637368572425
0,2501.0,250,16,0.10414381459533884,0.3592984541263132,0.8870428530292604,1.6353079570800642,-0.2744593159703209,2.2524205681111793,0.03463675490492436,0.08588352685346352,8000194,0.058168156496955566,-2.1029225773771447
0,2501.0,250,13,0.10877197625392017,-0.14726309148325334,-0.919036930142249,-0.5943335107744193,0.8529483162722281,-7.123906620505881e-06,0.03611681750041641,-0.2665576283014859,8000195,0.06671848685062833,-1.772057405710163
0,2501.0,250,11,0.0857984691650552,1.533821183568422,0.3770894078152452,0.8864357046256264,-0.030443064203789994,0.8395151872515357,0.0315278710148512,0.49949920339845705,8000196,0.04061406917994558,-0.3633836374893184
0,2501.0,250,18,-0.059079391012572126,1.7714610200418686,-0.3334745507120538,-0.7244058440100932,0.04409516403759895,-1.2884389217822063,0.030603057390853738,-0.14551204780705826,8000197,0.07215960616660189,-2.5076633544549525
0,2501.0,250,15,0.09252727365109356,-1.4636660782230697,-0.09251049162444563,0.367487512824644,0.30324752571222713,1.013158725178439,0.034428034719523264,0.19417344676884485,8000198,0.05065422982251587,-0.9428204490919728
0,2501.0,250,24,0.11016999695927504,-2.6670681131231864,0.6062286663516661,1.3499314561556028,-0.04999247987729675,1.26894694849288,0.03662769356997885,-0.05044493416703672,8000199,0.05638683767327374,-1.162562982872851
0,2501.0,250,18,-0.008690865031583412,0.9071258047630176,0.2095841530802981,0.20754884915483016,-0.15534264482975066,0.4242692390439952,0.03733212419570756,-0.20171017277276326,8000200,0.04748024355486462,-0.7185174421985838
0,2501.0,250,21,0.049115514391964266,-0.33596918193974623,-0.07389391764125848,0.18452901364289748,0.18825913262852692,0.7789174624681429,0.04943429632508529,-0.4289931261162729,8000201,0.09423716370859783,-2.8230999522369
0,2501.0,250,12,-0.06371427462224613,1.2374296820739528,-0.16484277178029424,-0.5196349527009471,-0.054311409218362985,-0.4394709762865222,0.037817938420348064,-0.1779440646188967,8000202,0.0756898561989895,-2.317782780599522
0,2501.0,250,23,-0.08414333583837631,0.16167109946190467,1.923641929115665,1.8236246410822663,-1.4496374122246498,1.0520302062017195,0.028796638165565488,0.6964874377810231,8000203,0.03465474802435549,0.1674943023337871
0,2501.0,250,12,-0.05000875123649437,-2.356251271886407,0.8099917163251149,0.7650073665734072,-0.6324228204297175,0.14609160062693816,0.03818037125460367,-0.3332162977837903,8000204,0.05057326078507578,-1.0819962642455705
0,2501.0,250,22,-0.2901708449691793,-0.4426837126389184,0.21303842860827485,-1.3728822992637828,-0.981556461276468,-1.7837754652393878,0.03372765254566654,-0.4177626877288912,8000205,0.06030573908537376,-1.8534020465643823
0,2501.0,250,20,-0.045611569131187205,-0.2203194944787188,-0.050881065027655166,-0.3129958061980444,-0.09861867612697912,-0.11494103102448645,0.03673835125448028,-0.1365429484558053,8000206,0.048694779116465865,-0.5769929216045567
0,2501.0,250,13,-0.004428521967773609,-0.14726309148325312,-0.4533278127029331,-0.5851535684542932,0.27318352693861164,-7.123906620505881e-06,0.036938074880165817,0.06314731681561797,8000207,0.049974089908019166,-0.4399887692035659
0,2501.0,250,18,0.045005531564263374,0.04279058948416623,0.8926948383769933,1.3274773599012013,-0.4331964243141688,1.691306322438334,0.03369931338256251,0.3357237867362237,8000208,0.04229822515869932,-0.34221868560028473
0,2501.0,250,15,-0.35348542445886033,1.5464560379341799,0.8513634073025942,-0.7916875453042171,-1.4705529926593224,-1.000878716103428,0.038913719393703854,-0.12574562891398244,8000209,0.06160124368441507,-1.3132415083774025
0,2501.0,250,9,-0.5222019266665402,-0.7089587510095279,0.8641319329521506,-1.2674201085941887,-1.7140701738907782,-1.155602680629239,0.03499713138267356,-0.11730715666833573,8000210,0.04011206114781708,-0.32741169172623064
0,2501.0,250,16,0.14689148726776852,-1.5450791905361414,1.1869331649404646,2.227944161616628,-0.34689843944239224,2.682027419351984,0.03405017921146953,0.028661855756147724,8000211,0.06153646845446301,-2.0785813162154385
0,2501.0,250,15,0.07213507574701412,0.5430819992150973,-0.403857784673296,-0.1213853320645094,0.4443030977885879,0.2183917062665795,0.03297464049747376,0.13128324546619702,8000212,0.07543075527918125,-2.2383111759085716
0,2501.0,250,12,-0.1366176572841981,-1.158357620566287,0.4169754404881516,-0.15228089962944358,-0.6001797214012913,4.72985831489979e-06,0.03444962646284061,0.22405948134535836,8000213,0.05923694779116466,-0.8921095301285806
0,2501.0,250,11,0.1972868450160765,0.2523487190495645,-0.6800177614011305,0.09503124798365123,0.9020663193440852,0.4614046302934157,0.03447430274091758,0.2920845979785676,8000214,0.0626052597486721,-1.3384295363885022
0,2501.0,250,13,0.10335135033882063,3.2274499563188983,-1.3956611050215484,-1.2134013532997527,1.1382285334391289,-0.7934244447595483,0.02671978235522736,0.8201113228774816,8000215,0.05104288120222827,-0.8925820910971114
0,2501.0,250,16,-0.09497034495782067,2.263676098788768,-0.2188026721433052,-0.7688885142248837,-0.11931312066885782,-0.9848023976862148,0.04210713823034072,-0.8971444964863865,8000216,0.07225676901152997,-2.6305110968122065
0,2501.0,250,18,0.16769465812714787,-1.6858798410735367,-0.31060892107869154,0.5294009020088668,0.6614367316578373,1.15756222474892,0.03443163334340947,0.24212167520883626,8000217,0.08542233449928748,-3.2517122344468574
0,2501.0,250,14,0.1247122699454836,-0.3126827056713456,-0.6013352605768236,-0.10452332263118716,0.7010678242092311,0.5711377452223374,0.032020555339638115,0.4398588682179387,8000218,0.06849980567431015,-1.9794085844871228
0,2501.0,250,17,0.04277369121442689,-0.712707643166984,0.11086335110623327,0.36373924591903456,0.04797100093261196,0.4728910176760699,0.04480502655784428,-0.4465476937703531,8000219,0.06127736753465475,-2.1403662481807046
0,2501.0,250,19,0.05365322192775978,-0.9208730202678008,0.2070807500979201,0.5437471535278668,0.02199410032714946,1.3223724610557008,0.044160513019821226,-0.36703306159105303,8000220,0.0570345899727944,-1.4126810696714287
0,2501.0,250,19,0.1631365036227682,-0.0945401961267354,-0.8816333333549393,-0.17554072452687658,1.012036135138178,0.4899391530164136,0.030308330094571838,0.4441625255501788,8000221,0.02924601632335795,0.5889157227573392
0,2501.0,250,15,0.09272561721733387,1.5464560379341799,-1.324790304112526,-1.1466160004462929,1.076005320225378,-0.6352729796373263,0.04002029623871831,-0.28982199021507155,8000222,0.06247570928876797,-1.3471549316197395
0,2501.0,250,15,0.013140261263418957,-0.4602920395039865,0.2155594614975744,0.3333808547374218,-0.10025191972181677,0.3610967783023817,0.03591197635115242,0.034561736536181664,8000223,0.04806322062443322,-0.6002270230386455
0,2501.0,250,18,-0.06440074808864801,4.364466665878424,-0.6050039026082296,-1.0829418107399005,0.199167359899378,-1.5235531202946904,0.05451195462855004,-1.197853767531508,8000224,0.06288055447596838,-1.751738866207719
0,2501.0,250,9,0.12407607415108395,0.7828117394489831,0.09251672766215199,0.6803888145297917,0.2198267632965986,0.7823623199955251,0.038282160901671206,-0.031693482861297514,8000225,0.059247743662823336,-1.470521536545852
0,2501.0,250,16,0.046180475469781664,1.3114872764575407,0.5684093966236058,0.9394529545821976,-0.2313527157019362,0.97787045942207,0.02727499861195936,0.8105304553803829,8000226,0.05298613810079026,-1.1540301085596725
0,2501.0,250,17,0.07008740590484157,-0.712707643166984,-0.06524107344878584,0.2950075720371056,0.2331611734344771,1.0718779935775309,0.03663848944163752,-0.2512048243239217,8000227,0.053731053245239024,-0.8895602423174579
0,2501.0,250,17,0.1876333443950228,-1.6187954659433672,-0.37566243198644667,0.5447239204315091,0.7500314442206174,0.9328217883241104,0.04049666407565747,-0.16240351739163705,8000228,0.054497560133005135,-1.6933681208594689
0,2501.0,250,9,0.059300287611823224,-2.2007292414680393,0.8547219914242241,1.3572332439677064,-0.4050180849288869,2.9979276092420584,0.03141598652675217,0.3050054523871286,8000229,0.056192511983417535,-1.7716245344968289
0,2501.0,250,13,-0.4568135436303102,2.102545607051514,0.7837120304952488,-1.3233799536152755,-1.6521703028442227,-1.3758401006874683,0.04441961393962949,-0.2340680189322783,8000230,0.04184479854903485,-0.260584992971003
0,2501.0,250,11,0.1098110868069009,1.533821183568422,-0.7455747951509832,-0.4081705660356091,0.7327325998438723,1.749454741305179e-05,0.02474413784168934,0.8814911706968751,8000231,0.06213563933151961,-1.6592972335635712
0,2501.0,250,14,0.0998017695645719,-0.3126827056713456,-0.4117071979040531,0.00223119481271808,0.5174452341595487,0.6343990615457574,0.02640238372846224,0.9637877919770764,8000232,0.06088871615494235,-0.9759007209652768
0,2501.0,250,21,0.07145430281273804,0.42372630868204897,0.43365002185622253,0.9190599725110844,-0.06427065304281994,3.1381775749874268,0.03164809776741374,0.1486871588442258,8000233,0.03504339940406788,-0.03821053563659743
0,2501.0,250,15,0.10512209010735174,-1.4636660782230697,-0.12856123081957566,0.3886671672323047,0.35922613189325936,1.3908432781352178,0.028271443545442768,0.4447599390083317,8000234,0.041445351297663774,-0.44293551769752976
0,2501.0,250,17,-0.012344012263358515,-0.712707643166984,0.39143650209219605,0.4112488146506348,-0.278910804884709,0.5742226280640852,0.027749708511465212,0.7479340811582149,8000235,0.0574232413525068,-1.7787842879420008
0,2501.0,250,12,0.15168279359419198,0.03953603075383253,-1.0664683457592103,-0.5844462911370298,1.0452827770955977,0.227178698351128,0.04106749578961005,-0.005653742128298922,8000236,0.05298613810079026,-1.0045419803498197
0,2501.0,250,22,-0.10736413256806997,0.2876268263757853,0.5971929602592057,0.1133847038786547,-0.6869696722306208,-9.194991986519129e-07,0.036394425628782416,0.24907803228195094,8000237,0.04993090642138446,-0.6872127705434196
0,2501.0,250,19,0.14080447971586876,-2.5735386685499315,-0.031503948290993705,0.7312085534077082,0.4173001837970906,1.5020292325673508,0.04143995336183444,-0.09452979360376884,8000238,0.055641922528824966,-1.4008701328222983
0,2501.0,250,19,0.10998861905060407,1.558125452155395,-0.0479580654212636,0.5429241393094454,0.34057422431064754,1.5347518593051563,0.033980006045688134,-0.10178585546702974,8000239,0.0667022930431403,-2.622564901190429
0,2501.0,250,18,-0.04623827837725388,-1.6858798410735365,1.5272160607027945,1.6047866437493816,-1.0843594395787697,1.497908250761104,0.03407536957867311,0.22203618506301712,8000240,0.047469447683205934,-0.7228875314884585
0,2501.0,250,12,0.09343822613843747,2.435323333394072,-1.413247412674178,-1.3042985916765164,1.1187490459502831,-0.9100248461898184,0.032120417152480894,0.29248009684021803,8000241,0.05065422982251587,-0.7792934490351934
0,2501.0,250,12,-0.006344860313130239,0.0395360307538328,0.3553258285921573,0.4123936594763811,-0.2388092861919444,0.4181100854791405,0.03930560953491385,-0.1796307078926893,8000242,0.07478300297966058,-3.0725364281590446
0,2501.0,250,14,0.09431640015947534,-1.373242665914419,-1.0633381769068468,-0.8308493021505879,0.911791911725981,1.551339111253063e-05,0.03321581255899173,0.07189139258793853,8000243,0.050265578442803466,-0.7766902644851275
0,2501.0,250,10,-0.0918181735594088,0.4973207385797265,-0.075090275421425,-0.5248140558076935,-0.16658723819913762,-0.3751231506248292,0.041022962819017995,-0.1965542783600194,8000244,0.0492831541218638,-0.6722296788831671
0,2501.0,250,11,-0.032535984417069584,0.2523487190495644,0.6925826327364116,0.7133906036337309,-0.5134622473026086,0.3713202421096122,0.03882195448460509,0.09409287748453823,8000245,0.07381137453037959,-1.9466222360774523
0,2501.0,250,10,-0.04679813790399202,-0.8809206284569866,0.3101779930157713,0.17305209501957078,-0.30401405862250336,1.331586504129518e-05,0.05033359243425315,-0.5512888599426,8000246,0.06568208317139526,-1.6535164749174271
0,2501.0,250,8,0.12782774148431308,-0.5065713299685085,0.3792286623756251,1.0444846503340146,0.03490021160652477,1.3647529714206188,0.029387712138878093,0.4161769247685372,8000247,0.0797706956859697,-3.060529059151161
0,2501.0,250,17,0.16084258874136118,2.005555825162165,-0.1876187244107484,0.6308059025021843,0.5588022992681304,1.0135089244655715,0.04656043528954528,-0.7690562934409862,8000248,0.07164140432698536,-2.538905204119652
0,2501.0,250,18,0.1374101780880133,0.9071258047630174,-0.336332754416224,0.3344290932868487,0.5931786408324339,0.8173399486649591,0.02783895438384362,0.8791509049794058,8000249,0.06137453037958285,-1.8159005443616012
